Date (Segment),"Cost (Spend, Amount Spent)",Clicks,Impressions,Ad ID,Ad Name,Ad Group ID,Ad Group Name,Campaign ID,Campaign Name,Average Page Views
2026-06-11,"419,532737",72,402,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-11,"528,572177",78,396,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-11,"595,618136",80,440,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-12,"0,053722",0,6,812512478372,tmb_ago-parcelamento-adv36,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"0,097355",0,9,812512478138,tmb_ago-parcelamento-adv36,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"0,157022",0,9,812440896709,tmb_ago-parcelamento-adv36,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"0,184665",0,9,812440892623,tmb_dez25-lead-adv07,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"0,27382",0,12,812440801135,tmb_dez25-lead-adv07,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"0,290272",0,12,812440801132,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"0,359348",0,28,812512479062,Tmb_fev26-lead-adv05,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"0,382099",0,12,786381596531,tmb_out-lead-boleto-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-12,"0,497358",0,8,812440899577,tmb_abr26-antecip-lead-adv03,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"0,736544",0,32,812440898293,Tmb_fev26-lead-adv05,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"1,25627",0,13,812440903636,tmb_dez25-lead-adv07,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"1,307097",0,25,812410855884,Tmb_fev26-lead-adv05,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"1,403466",1,47,812440902382,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"1,430911",0,8,812440895218,tmb_abr26-antecip-lead-adv03,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"1,505591",0,31,812440897417,tmb_jan26-lead-adv11,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"1,856238",0,22,812440898290,tmb_abr26-antecip-lead-adv03,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"2,180074",1,46,812440899283,tmb_jan26-lead-adv11,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"2,281354",1,34,812440902154,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"2,862065",0,50,812512478789,tmb_jan26-lead-adv11,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"3,237525",0,91,812440903582,tmb_mai26-lead-adv11,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"4,529055",1,121,812440895701,tmb_mai26-lead-adv11,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"5,23",1,27,812073376991,,199721213400,Gateway / checkout infoproduto,23920089754,perpetuo-lead-frio-search,0
2026-06-12,"5,708501",1,101,812440896691,tmb_out-lead-boleto-adv07,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"6,917678",0,106,812512478360,tmb_out-lead-boleto-adv07,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"8,103426",0,106,812440899511,tmb_mai26-lead-adv11,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"11,594316",4,356,812512478369,tmb_out-lead-boleto-adv03,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"13,119225",3,479,786289671775,tmb_ago-parcelamento-adv36,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-12,"18,518243",4,587,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-12,"18,533823",2,438,812440901752,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"18,961272",2,231,812440896370,tmb_out-lead-boleto-adv07,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"21,689",0,514,812410857006,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"23,461919",9,922,812440902148,tmb_out-lead-boleto-adv03,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"26,25239",11,838,812440902601,tmb_out-lead-boleto-adv03,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"28,395854",5,639,788221726774,tmb_dez25-lead-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-12,"29,435069",5,812,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-12,"33,150514",16,878,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-12,"35,309587",9,862,786289671793,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-12,"41,626043",9,883,812440898587,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-12,"45,041649",16,926,810912086398,tmb_mai26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-12,"145,706728",141,567,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-06-12,"155,61154",139,655,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-06-12,"171,641637",35,5224,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-12,"450,435275",52,276,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-12,"462,695574",59,283,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-12,"494,462942",58,319,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-13,0,0,1,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,0,0,1,786381596531,tmb_out-lead-boleto-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,"0,033479",0,4,812440903636,tmb_dez25-lead-adv07,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,044968",0,6,812512478372,tmb_ago-parcelamento-adv36,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,07588",0,7,812440801135,tmb_dez25-lead-adv07,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,148001",0,6,812512478138,tmb_ago-parcelamento-adv36,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,15549",0,13,812410855884,Tmb_fev26-lead-adv05,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,163511",0,7,812440896709,tmb_ago-parcelamento-adv36,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,18681",0,7,812440898290,tmb_abr26-antecip-lead-adv03,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,26441",0,8,812440899577,tmb_abr26-antecip-lead-adv03,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,269624",0,11,812440902382,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,322557",0,17,812440801132,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,327716",0,14,812440897417,tmb_jan26-lead-adv11,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,391918",0,5,812440895218,tmb_abr26-antecip-lead-adv03,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,444905",0,22,812440902154,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,636678",0,28,812512479062,Tmb_fev26-lead-adv05,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"0,927765",0,24,812440898293,Tmb_fev26-lead-adv05,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"1,139806",0,14,812440892623,tmb_dez25-lead-adv07,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"1,607235",2,31,812512478789,tmb_jan26-lead-adv11,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"2,054207",0,50,812440899511,tmb_mai26-lead-adv11,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"2,777421",1,38,812440899283,tmb_jan26-lead-adv11,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"3,095006",0,66,812512478360,tmb_out-lead-boleto-adv07,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"3,675076",1,72,812440903582,tmb_mai26-lead-adv11,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"3,927878",0,69,812440896691,tmb_out-lead-boleto-adv07,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"4,274738",0,63,812440895701,tmb_mai26-lead-adv11,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"10,317128",3,221,812410857006,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"15,248344",2,148,812440896370,tmb_out-lead-boleto-adv07,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"19,476048",3,520,786289671775,tmb_ago-parcelamento-adv36,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,"20,174443",0,510,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,"21,992591",8,483,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,"26,183453",5,603,788221726774,tmb_dez25-lead-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,"28,048293",2,371,812440898587,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"28,290285",6,548,812440901752,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"30,204026",9,671,812440902148,tmb_out-lead-boleto-adv03,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"34,593221",2,750,812440902601,tmb_out-lead-boleto-adv03,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"35,760353",4,695,812512478369,tmb_out-lead-boleto-adv03,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-13,"38,339175",7,969,786289671793,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,"44,323343",4,851,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,"44,39354",10,889,810912086398,tmb_mai26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,"51,78",1,14,812073376991,,199721213400,Gateway / checkout infoproduto,23920089754,perpetuo-lead-frio-search,0
2026-06-13,"139,804437",25,159,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-13,"150,856711",135,606,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-06-13,"159,872547",146,733,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-06-13,"159,891922",27,4275,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-13,"181,059211",32,159,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-13,"212,577519",24,150,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-14,0,0,3,812073376991,,199721213400,Gateway / checkout infoproduto,23920089754,perpetuo-lead-frio-search,0
2026-06-14,"0,006886",0,2,812440898290,tmb_abr26-antecip-lead-adv03,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,025013",0,3,812512478372,tmb_ago-parcelamento-adv36,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,028329",0,3,786381596531,tmb_out-lead-boleto-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"0,055699",0,3,812440801135,tmb_dez25-lead-adv07,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,065587",0,2,812440896709,tmb_ago-parcelamento-adv36,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,068038",0,3,812440895218,tmb_abr26-antecip-lead-adv03,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,069068",0,1,786289671787,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"0,079278",0,4,812440897417,tmb_jan26-lead-adv11,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,082979",0,2,812440903636,tmb_dez25-lead-adv07,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,091653",0,5,812440892623,tmb_dez25-lead-adv07,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,096085",0,7,812440902382,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,123786",0,9,812440898293,Tmb_fev26-lead-adv05,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,167525",1,3,812512478138,tmb_ago-parcelamento-adv36,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,191428",0,6,812440801132,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,209493",0,12,812440902154,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,331221",0,9,812440899283,tmb_jan26-lead-adv11,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,418363",0,4,812440899577,tmb_abr26-antecip-lead-adv03,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"0,536453",0,16,812512479062,Tmb_fev26-lead-adv05,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"1,065589",0,6,812410855884,Tmb_fev26-lead-adv05,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"1,454085",0,20,812512478789,tmb_jan26-lead-adv11,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"1,474785",0,23,812440903582,tmb_mai26-lead-adv11,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"1,844792",1,35,812440899511,tmb_mai26-lead-adv11,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"2,452703",0,45,812512478360,tmb_out-lead-boleto-adv07,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"4,344509",0,62,812440895701,tmb_mai26-lead-adv11,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"5,368884",2,64,812440896691,tmb_out-lead-boleto-adv07,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"11,549922",1,139,812440896370,tmb_out-lead-boleto-adv07,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"13,538044",4,365,786289671775,tmb_ago-parcelamento-adv36,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"16,350834",3,261,812410857006,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"19,912533",5,346,812440901752,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"20,136184",7,491,798361499005,Tmb_fev26-lead-adv05,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"22,563767",6,481,788221726774,tmb_dez25-lead-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"23,214261",4,469,805141052120,tmb_abr26-antecip-lead-adv03,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"23,360276",4,363,812440898587,tmb_out23-lead-boleto-adv01-3-tiktok-reteste #2,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"31,805196",4,761,786289671793,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"31,857261",9,770,812440902148,tmb_out-lead-boleto-adv03,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"35,077547",3,685,812512478369,tmb_out-lead-boleto-adv03,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"44,565691",12,865,805140909485,tmb_jan26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"48,991267",5,946,812440902601,tmb_out-lead-boleto-adv03,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-14,"56,24422",12,1133,810912086398,tmb_mai26-lead-adv11,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"122,96",22,154,704768531996,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-14,"133,760599",159,720,775218897837,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-06-14,"135,276864",22,166,704768531993,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-14,"135,93",23,171,704768531990,,162065139737,CA02 - Branding TMB,21430442100,perpetuo-lead-morno-search,0
2026-06-14,"169,067878",34,4745,786381615566,tmb_out-lead-boleto-adv07,195114970971,ca01-lead-frio-25_44,23319619084,perpetuo-lead-frio-demand_gen-ampla,0
2026-06-14,"171,692358",189,729,774935181259,,188562532252,ca01-Marketing Digital,22862010439,perpetuo-lead-frio-discovery,0
2026-06-15,0,0,19,812073376991,,199721213400,Gateway / checkout infoproduto,23920089754,perpetuo-lead-frio-search,0
2026-06-15,"0,009698",0,2,812440898293,Tmb_fev26-lead-adv05,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-15,"0,013136",0,1,812440895218,tmb_abr26-antecip-lead-adv03,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-15,"0,018054",0,1,812440801132,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-15,"0,019308",0,2,812512478372,tmb_ago-parcelamento-adv36,199860417720,ca02-lead-frio-leitores_avidos_noticias_negocios-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-15,"0,072205",0,3,812440903636,tmb_dez25-lead-adv07,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-15,"0,09915",0,4,812512478138,tmb_ago-parcelamento-adv36,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-15,"0,113859",0,6,812410855884,Tmb_fev26-lead-adv05,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-15,"0,123849",0,11,812440902382,tmb_ago24-lead-boleto-adv08-corte_podcast-reteste #2,199860417760,ca03-lead-frio-profissionais_negocio-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
2026-06-15,"0,124978",0,13,812512479062,Tmb_fev26-lead-adv05,199860417560,ca01-lead-frio-investidor_avidos-25_44,23929932422,perpetuo-lead-frio-demand_gen-interesses,0
